9050 10 798  0 1 1 1 0 1 1 1 0 1 --- 0.000010967255 --- hm: 94 cena: 798 --- 0.000004053116
9051 10 942  1 1 1 0 1 1 1 1 0 1 --- 0.000010013580 --- hm: 73 cena: 942 --- 0.000001192093
9052 10 740  0 1 1 1 0 0 1 1 1 1 --- 0.000010013580 --- hm: 70 cena: 740 --- 0.000000000000
9053 10 956  1 1 1 1 1 0 1 0 1 0 --- 0.000010967255 --- hm: 96 cena: 956 --- 0.000000000000
9054 10 1501  1 1 1 1 1 0 1 1 1 0 --- 0.000010967255 --- hm: 93 cena: 1449 --- 0.000000953674
9055 10 1351  1 0 1 1 1 1 1 1 1 1 --- 0.000010967255 --- hm: 92 cena: 1351 --- 0.000000000000
9056 10 1375  1 1 1 1 0 1 1 1 1 1 --- 0.000010013580 --- hm: 84 cena: 1375 --- 0.000000000000
9057 10 1153  0 1 1 1 0 1 1 1 1 1 --- 0.000010013580 --- hm: 85 cena: 1153 --- 0.000000953674
9058 10 1234  1 0 1 0 1 1 1 1 1 0 --- 0.000010013580 --- hm: 88 cena: 1220 --- 0.000000953674
9059 10 1260  1 0 1 1 1 0 0 1 1 1 --- 0.000010013580 --- hm: 51 cena: 1222 --- 0.000000953674
9060 10 1319  1 1 1 0 1 1 0 0 1 1 --- 0.000010013580 --- hm: 99 cena: 1319 --- 0.000000000000
9061 10 1169  1 1 1 1 1 1 0 1 1 1 --- 0.000010013580 --- hm: 96 cena: 1169 --- 0.000001192093
9062 10 99  0 0 0 0 0 0 0 0 0 1 --- 0.000010967255 --- hm: 90 cena: 90 --- 0.000000953674
9063 10 1023  0 1 1 1 1 1 1 1 0 0 --- 0.000009059906 --- hm: 90 cena: 1023 --- 0.000000953674
9064 10 1389  1 1 1 1 0 0 1 1 1 1 --- 0.000010967255 --- hm: 83 cena: 1330 --- 0.000000953674
9065 10 1168  0 1 0 1 0 1 1 0 0 1 --- 0.000010013580 --- hm: 73 cena: 1097 --- 0.000000953674
