9100 15 2358  1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 --- 0.000342130661 --- hm: 194 cena: 2321 --- 0.000004053116
9101 15 1726  1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 --- 0.000348091125 --- hm: 191 cena: 1726 --- 0.000000953674
9102 15 2064  1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 --- 0.000337123871 --- hm: 192 cena: 2064 --- 0.000001192093
9103 15 1485  0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000341176987 --- hm: 194 cena: 1477 --- 0.000000953674
9104 15 1479  1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 --- 0.000339984894 --- hm: 195 cena: 1479 --- 0.000000953674
9105 15 1852  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000337839127 --- hm: 178 cena: 1852 --- 0.000000953674
9106 15 1987  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000344038010 --- hm: 190 cena: 1987 --- 0.000001907349
9107 15 1636  1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 --- 0.000344991684 --- hm: 197 cena: 1636 --- 0.000001192093
9108 15 1664  1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 --- 0.000338077545 --- hm: 198 cena: 1664 --- 0.000000953674
9109 15 1806  1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 --- 0.000344038010 --- hm: 191 cena: 1806 --- 0.000000953674
9110 15 2084  1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 --- 0.000338077545 --- hm: 199 cena: 2066 --- 0.000000953674
9111 15 1454  1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 --- 0.000338077545 --- hm: 194 cena: 1454 --- 0.000000953674
9112 15 1627  1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 --- 0.000336885452 --- hm: 184 cena: 1610 --- 0.000000953674
9113 15 2087  0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 --- 0.000336885452 --- hm: 196 cena: 2082 --- 0.000000953674
9114 15 1778  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 --- 0.000336885452 --- hm: 183 cena: 1778 --- 0.000000953674
9115 15 1874  1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 --- 0.000371932983 --- hm: 176 cena: 1822 --- 0.000000953674
9116 15 1634  1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 --- 0.000339031219 --- hm: 193 cena: 1596 --- 0.000000953674
9117 15 1817  1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 --- 0.000338077545 --- hm: 197 cena: 1817 --- 0.000001192093
9118 15 1921  1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 --- 0.000329971313 --- hm: 174 cena: 1921 --- 0.000000953674
9119 15 1769  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000338077545 --- hm: 175 cena: 1769 --- 0.000000953674
9120 15 1787  1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 --- 0.000346899033 --- hm: 192 cena: 1776 --- 0.000000953674
9121 15 2021  1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 --- 0.000338077545 --- hm: 194 cena: 2021 --- 0.000000953674
9122 15 1778  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000346899033 --- hm: 187 cena: 1778 --- 0.000000953674
9123 15 1990  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000339984894 --- hm: 171 cena: 1990 --- 0.000000953674
9124 15 1470  1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 --- 0.000337839127 --- hm: 180 cena: 1470 --- 0.000000953674
9125 15 2122  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000337839127 --- hm: 197 cena: 2122 --- 0.000000953674
9126 15 199  0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 --- 0.000340938568 --- hm: 182 cena: 182 --- 0.000000000000
9127 15 1201  1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 --- 0.000340938568 --- hm: 186 cena: 1201 --- 0.000000953674
9128 15 1915  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000338077545 --- hm: 160 cena: 1915 --- 0.000000953674
9129 15 1833  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000339984894 --- hm: 172 cena: 1833 --- 0.000000953674
9130 15 1274  1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 --- 0.000337839127 --- hm: 183 cena: 1274 --- 0.000000953674
9131 15 1984  1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 --- 0.000338077545 --- hm: 162 cena: 1984 --- 0.000000953674
9132 15 2238  1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 --- 0.000336885452 --- hm: 188 cena: 2220 --- 0.000000953674
9133 15 1948  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 --- 0.000334978104 --- hm: 187 cena: 1948 --- 0.000001192093
9134 15 1609  1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 --- 0.000337123871 --- hm: 199 cena: 1609 --- 0.000000953674
9135 15 1763  1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 --- 0.000339984894 --- hm: 178 cena: 1763 --- 0.000000953674
9136 15 2017  1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 --- 0.000338077545 --- hm: 179 cena: 2017 --- 0.000000953674
9137 15 1846  1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 --- 0.000336885452 --- hm: 192 cena: 1846 --- 0.000000953674
9138 15 2011  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 --- 0.000339984894 --- hm: 174 cena: 2011 --- 0.000001192093
9139 15 1821  1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 --- 0.000337123871 --- hm: 179 cena: 1806 --- 0.000000953674
9140 15 2167  1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 --- 0.000339984894 --- hm: 198 cena: 2167 --- 0.000002145767
9141 15 1860  1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 --- 0.000338077545 --- hm: 171 cena: 1834 --- 0.000000953674
9142 15 1439  0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 --- 0.000337839127 --- hm: 188 cena: 1439 --- 0.000000953674
9143 15 1641  1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 --- 0.000334978104 --- hm: 171 cena: 1641 --- 0.000000953674
9144 15 1776  1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 --- 0.000338077545 --- hm: 185 cena: 1774 --- 0.000000953674
9145 15 1995  1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 --- 0.000337123871 --- hm: 187 cena: 1995 --- 0.000000953674
9146 15 2008  1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 --- 0.000339984894 --- hm: 163 cena: 1965 --- 0.000000953674
9147 15 1381  1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 --- 0.000336885452 --- hm: 191 cena: 1381 --- 0.000000953674
9148 15 1771  1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 --- 0.000337839127 --- hm: 188 cena: 1771 --- 0.000000953674
9149 15 1873  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.000350952148 --- hm: 186 cena: 1873 --- 0.000000953674
