9200 22 2625  1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 --- 0.046571016312 --- hm: 239 cena: 2625 --- 0.000005006790
9201 22 2215  1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 --- 0.050431013107 --- hm: 248 cena: 2211 --- 0.000003099442
9202 22 2479  0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 --- 0.046496868134 --- hm: 233 cena: 2433 --- 0.000002145767
9203 22 2474  1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 --- 0.046504974365 --- hm: 244 cena: 2474 --- 0.000002861023
9204 22 2877  1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 --- 0.047775030136 --- hm: 247 cena: 2845 --- 0.000001907349
9205 22 2581  1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 --- 0.043571949005 --- hm: 248 cena: 2581 --- 0.000001907349
9206 22 2401  0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 --- 0.046868085861 --- hm: 247 cena: 2380 --- 0.000002861023
9207 22 2647  0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 --- 0.046221017838 --- hm: 241 cena: 2637 --- 0.000003099442
9208 22 2425  1 1 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 1 --- 0.045566082001 --- hm: 249 cena: 2425 --- 0.000001907349
9209 22 2265  1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 0 1 --- 0.046567916870 --- hm: 249 cena: 2265 --- 0.000003099442
9210 22 2576  1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 --- 0.045183897018 --- hm: 241 cena: 2576 --- 0.000002145767
9211 22 2525  0 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 0 --- 0.046001911163 --- hm: 246 cena: 2482 --- 0.000001907349
9212 22 2561  1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 1 --- 0.052490949631 --- hm: 246 cena: 2561 --- 0.000003099442
9213 22 2677  1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 --- 0.047923803329 --- hm: 249 cena: 2677 --- 0.000002861023
