6000 20 481 16 39 92 57 30 50 69 36 39 10 40 1 75 5 4 2 43 79 91 46 41 16 99 2 51 86 60 6 3 98 100 81 1 13 55 66 38 99 15 90
6001 20 485 64 9 33 16 30 79 88 66 11 24 55 75 48 68 18 39 74 43 95 36 94 15 59 32 4 1 28 74 68 94 1 47 92 76 69 60 2 51 38 23
6002 20 516 63 81 74 4 73 80 99 86 49 26 22 61 84 41 89 23 23 21 11 22 5 54 88 93 45 98 62 64 96 51 19 67 91 17 12 92 18 35 10 20
6003 20 536 56 91 50 83 72 51 43 41 24 5 22 40 83 12 48 67 63 37 92 51 82 39 14 98 19 85 51 58 78 14 26 66 54 78 30 50 66 62 99 59
6004 20 473 48 39 36 93 41 81 34 17 39 97 92 97 8 82 42 1 79 95 24 82 26 34 19 41 10 18 83 10 93 90 62 62 27 4 31 98 96 91 57 9
6005 20 589 66 96 9 8 94 77 96 98 45 86 14 86 77 64 63 35 71 20 85 99 23 35 75 92 58 48 54 84 76 72 92 73 81 72 39 39 5 4 56 11
6006 20 630 41 36 96 71 76 42 58 1 92 6 65 34 89 25 21 88 80 15 93 14 37 45 8 23 42 88 49 39 64 76 98 51 95 50 73 78 24 97 59 93
6007 20 519 91 100 4 95 54 95 48 26 77 91 25 35 83 79 14 73 73 97 61 43 33 27 55 1 57 47 51 17 95 61 15 89 45 12 82 62 29 68 47 79
6008 20 366 95 23 41 35 34 100 7 45 68 75 28 61 29 74 20 75 9 4 31 1 39 88 21 4 69 51 61 60 17 66 16 74 42 23 10 73 64 39 32 56
6009 20 503 57 74 15 12 85 11 26 31 42 41 60 81 30 69 80 39 49 73 92 82 33 22 71 66 31 17 23 34 76 32 99 49 9 39 25 30 21 83 82 66
6010 20 559 62 83 55 97 28 90 98 42 23 71 40 94 71 62 85 96 97 78 11 20 89 99 64 69 60 84 99 97 35 48 17 39 21 39 36 26 41 33 87 83
6011 20 620 99 17 87 86 73 62 34 90 85 7 74 64 25 61 97 22 8 40 92 98 18 72 46 33 90 86 84 25 91 48 3 16 6 56 98 46 75 13 56 6
6012 20 573 58 73 38 88 46 14 22 28 20 67 56 22 51 87 24 41 62 72 89 68 98 14 72 33 34 89 91 99 82 76 67 97 79 85 64 2 61 50 32 17
6013 20 557 42 47 10 52 66 56 69 47 47 41 80 98 60 78 43 77 50 30 53 61 11 61 64 75 46 36 82 3 62 80 16 69 93 90 67 80 95 33 59 82
6014 20 465 94 22 63 65 7 91 85 19 77 86 1 82 36 100 50 64 56 4 90 85 60 89 26 36 84 59 27 58 17 95 35 26 38 59 40 62 14 59 30 2
6015 20 373 4 91 91 85 62 24 24 12 9 4 61 22 3 38 22 63 33 71 5 18 73 21 68 36 23 61 12 34 28 54 10 16 82 88 6 65 58 65 72 87
6016 20 533 39 94 88 63 97 73 69 58 13 77 79 48 22 53 37 74 63 7 35 61 84 35 16 12 42 9 45 74 3 3 33 51 67 12 71 41 76 13 87 97
6017 20 630 83 42 91 48 30 69 51 54 99 87 79 20 96 39 84 87 62 38 63 38 57 29 37 46 13 60 22 50 78 78 54 30 65 72 71 10 28 10 97 60
6018 20 624 58 84 50 87 78 36 49 81 98 14 67 22 65 23 96 36 31 25 94 84 76 57 71 92 53 68 14 97 28 5 93 90 83 98 91 75 37 54 16 11
6019 20 529 57 55 79 1 71 69 52 8 96 42 43 77 7 46 93 16 91 19 82 80 12 41 40 30 27 56 30 20 80 51 65 18 16 100 22 85 86 83 9 72
6020 20 515 25 90 92 89 57 73 32 9 46 94 37 34 90 37 11 86 87 59 94 16 61 82 50 67 6 19 58 44 9 59 20 38 16 50 78 20 86 42 75 29
6021 20 559 1 18 6 60 41 86 55 5 97 25 15 77 96 96 93 86 9 94 70 10 24 14 94 45 89 15 84 77 65 11 56 77 63 77 60 38 80 97 21 53
6022 20 619 85 88 80 73 38 18 67 10 87 15 7 51 33 41 8 55 29 42 28 23 90 65 97 44 84 25 91 32 32 28 24 8 95 99 88 53 93 67 82 57
6023 20 579 99 40 83 53 29 48 84 89 26 34 85 81 66 80 25 15 98 21 59 55 31 94 94 46 30 79 12 87 86 29 90 16 57 90 37 90 45 80 22 67
6024 20 489 38 53 14 43 99 100 1 58 32 18 35 76 90 35 86 58 45 69 42 26 4 18 94 46 18 54 29 16 47 33 24 35 92 28 76 44 48 5 64 60
