5300 20 442 75 5 1 69 2 51 10 30 95 81 39 13 72 91 48 67 26 66 54 78 83 43 7 26 41 14 57 9 86 91 4 83 21 74 97 67 51 17 15 89
5301 20 331 82 62 9 87 27 95 57 88 29 74 6 10 59 84 26 31 1 52 5 79 33 22 76 32 49 51 21 23 40 94 11 5 99 18 7 46 24 84 2 8
5302 20 320 46 33 6 56 82 76 2 61 1 26 3 60 63 65 7 91 36 100 50 64 4 91 62 24 9 4 8 28 38 16 28 54 12 41 92 84 42 9 49 39
5303 20 297 96 39 22 50 1 79 65 23 31 25 18 55 14 97 28 5 16 11 40 65 15 4 9 72 46 94 37 34 11 86 6 19 20 38 30 68 5 41 84 77
5304 20 263 1 4 7 51 8 1 19 51 32 49 25 1 34 5 59 55 31 94 12 87 38 53 35 76 58 45 20 48 3 50 4 94 2 81 18 45 51 57 70 14
5305 20 372 4 50 13 50 6 74 3 73 29 7 97 75 1 42 75 50 11 91 38 49 26 23 22 88 71 87 54 13 24 80 27 30 90 78 37 19 92 59 25 78
5306 20 302 80 84 39 63 1 85 17 23 43 23 51 18 23 82 20 64 2 75 42 28 3 59 58 27 36 95 72 96 5 36 25 36 38 23 16 13 10 74 24 29
5307 20 347 56 42 83 30 38 52 92 39 18 52 20 43 2 30 31 22 35 15 40 32 1 9 44 70 16 12 11 89 45 69 9 55 55 94 6 73 29 95 64 76
5308 20 297 70 37 18 88 8 38 11 72 65 68 2 19 13 76 1 47 7 76 4 98 21 87 28 52 42 98 62 79 37 44 5 63 51 20 92 40 31 82 27 99
5309 20 400 83 42 28 12 96 36 23 42 15 6 1 86 67 31 32 35 56 74 94 62 60 81 53 61 19 67 45 17 7 45 27 48 4 100 6 38 13 75 72 1
5310 20 333 25 10 90 80 2 9 6 64 82 51 28 58 91 85 62 96 1 88 22 33 68 78 7 56 9 43 18 30 19 59 43 47 3 92 45 92 5 19 40 22
5311 20 318 63 85 57 94 1 50 36 23 2 56 33 90 5 80 8 24 30 85 70 29 54 9 12 61 23 75 71 59 84 76 47 62 16 17 6 20 3 69 15 50
5312 20 348 66 27 8 80 9 56 33 100 39 37 81 56 1 38 18 55 4 99 47 44 99 39 54 88 2 6 50 81 69 74 10 90 71 22 13 25 16 85 7 32
5313 20 313 39 52 16 40 89 28 11 8 1 69 22 24 20 82 3 78 4 49 8 41 2 55 29 56 6 68 5 58 95 52 17 57 75 70 88 84 66 9 31 71
5314 20 263 2 39 30 1 36 10 21 18 68 57 39 80 16 72 4 8 13 90 6 28 27 17 5 21 1 69 10 11 33 69 44 22 57 75 19 100 89 66 7 17
5315 20 289 1 94 11 88 2 25 12 87 22 88 4 66 6 94 8 54 85 13 15 13 59 18 18 12 49 24 17 77 74 18 27 96 37 55 34 67 32 40 65 29
5316 20 348 3 39 5 97 4 53 36 76 98 52 55 6 24 17 26 3 27 64 7 59 23 27 2 22 56 27 1 60 41 14 82 38 9 37 93 13 63 79 42 49
5317 20 252 2 19 27 10 25 35 12 100 4 66 5 71 7 66 3 79 64 29 28 27 48 46 97 29 8 1 46 93 23 76 1 77 37 65 21 58 13 64 34 69
5318 20 363 10 30 1 17 45 14 32 10 15 4 53 18 90 74 21 71 69 22 52 6 2 40 3 94 16 43 7 64 49 41 56 35 65 59 39 97 8 21 94 2
5319 20 293 1 99 41 16 6 89 72 30 2 33 65 38 11 40 10 10 34 34 5 40 23 87 3 8 36 51 24 34 57 3 15 57 46 34 29 8 26 95 81 16
5320 20 303 33 34 1 18 6 30 16 89 2 94 7 51 5 70 30 9 29 78 8 76 4 18 46 87 63 66 99 99 62 65 22 84 43 81 10 89 24 98 97 81
5321 20 250 8 11 13 83 26 54 3 36 22 36 1 40 6 24 68 34 25 59 9 76 21 91 12 83 2 34 4 49 51 69 87 61 20 15 56 89 17 7 50 10
5322 20 359 82 43 3 89 18 78 52 21 6 89 27 22 2 39 1 65 90 39 11 21 53 68 30 86 84 84 22 54 74 100 21 21 91 60 43 75 5 9 4 9
5323 20 269 2 25 14 41 36 43 72 31 10 16 13 9 8 57 29 19 18 71 30 86 64 14 63 80 37 73 1 49 4 52 11 13 22 14 9 47 3 91 93 97
5324 20 379 89 18 2 66 39 100 83 69 1 59 33 44 41 2 94 80 3 64 50 71 16 24 10 63 6 49 70 77 38 10 57 89 18 61 17 13 32 41 60 34
