8100 20 525 82 60 52 8 90 13 6 73 92 54 56 7 28 84 21 17 84 20 50 61 5 10 88 99 77 13 38 54 98 35 9 86 47 98 22 41 57 77 48 90
8101 20 485 56 83 10 73 66 81 22 78 86 84 17 84 60 81 73 66 78 60 53 38 45 99 36 43 2 57 35 11 82 100 41 16 62 65 33 42 87 63 27 70
8102 20 512 79 62 81 60 87 46 89 46 98 27 90 48 14 84 50 70 19 12 7 52 11 100 20 24 64 52 66 2 44 71 93 58 4 52 49 92 41 99 18 82
8103 20 445 46 31 66 47 53 36 58 11 39 21 10 58 44 74 62 61 75 75 5 98 67 14 1 70 9 49 49 47 31 30 45 62 47 91 34 1 76 25 73 86
8104 20 440 34 16 11 95 77 85 70 33 88 98 58 6 35 71 6 33 1 35 14 34 20 31 67 72 7 91 44 44 59 6 71 87 90 40 24 28 68 9 37 25
8105 20 476 43 7 30 76 59 17 4 25 50 23 55 16 94 13 37 8 35 48 13 57 86 55 97 57 76 76 38 12 1 33 70 82 8 28 98 11 47 86 11 15
8106 20 574 79 75 25 68 83 11 15 47 67 52 53 15 8 82 90 36 72 1 88 4 70 69 11 50 73 53 65 58 89 90 55 56 24 65 22 22 84 73 75 98
8107 20 628 33 56 88 20 79 40 7 82 62 75 92 11 93 17 15 10 74 30 71 95 69 94 11 42 94 67 89 44 99 97 83 18 75 22 76 9 2 100 45 95
8108 20 432 16 12 4 42 41 43 55 11 37 24 56 100 17 70 93 83 11 36 81 59 18 50 85 92 25 93 26 27 71 73 60 34 28 53 74 70 8 36 59 83
8109 20 486 91 58 51 12 2 34 22 90 66 80 59 16 65 50 92 9 28 70 53 50 42 65 83 21 17 56 76 43 1 10 33 10 61 44 63 94 18 52 49 11
8110 20 572 26 65 12 70 74 39 39 26 88 33 90 22 53 59 77 95 34 71 47 96 55 56 56 51 71 1 68 22 11 16 84 37 33 96 58 6 86 96 83 26
8111 20 429 80 73 47 85 31 76 79 16 46 78 11 1 85 66 3 55 18 70 77 29 37 12 17 69 7 74 26 45 21 9 70 1 33 68 63 43 67 30 41 44
8112 20 556 41 93 81 58 95 35 76 16 63 56 4 75 72 25 33 97 50 77 17 10 98 69 42 18 5 56 12 72 86 52 67 78 96 47 35 90 82 62 57 96
8113 20 496 69 61 70 40 85 55 36 86 83 5 96 33 73 89 50 30 45 61 53 82 65 19 11 60 18 97 2 51 59 58 46 27 68 19 54 22 6 40 4 10
8114 20 437 87 36 35 75 37 64 71 98 16 4 14 86 73 3 11 26 53 21 36 99 47 5 18 17 39 23 2 94 32 88 82 18 81 85 67 48 40 80 34 54
8115 20 520 5 36 64 82 41 84 17 91 82 74 8 99 84 98 73 37 91 56 76 24 74 89 94 54 25 60 2 65 92 87 70 48 33 29 14 68 46 56 49 19
8116 20 478 63 99 54 12 23 42 55 79 17 78 52 57 71 57 34 83 58 50 26 96 19 73 70 3 1 35 98 91 68 5 21 73 43 14 30 48 72 87 81 20
8117 20 581 5 90 21 30 86 39 54 55 41 54 62 4 31 31 71 88 51 44 4 46 57 74 66 39 73 90 77 95 70 48 99 59 68 80 96 6 33 2 98 87
8118 20 409 43 59 42 25 89 12 12 92 7 15 16 40 54 54 65 95 82 59 29 10 27 96 22 53 76 2 60 18 1 42 100 12 6 43 19 20 31 86 37 39
8119 20 546 76 31 20 86 99 100 95 25 47 84 98 51 57 73 52 16 42 11 16 36 10 27 41 53 97 12 35 82 23 71 72 50 54 43 36 52 82 28 40 17
8120 20 465 77 90 73 2 41 88 43 3 3 30 65 82 70 69 30 82 12 56 74 35 6 79 78 93 82 71 26 9 63 43 37 52 15 38 45 55 33 47 57 62
8121 20 451 11 90 84 31 20 17 34 83 72 59 17 29 37 46 21 18 69 99 78 31 41 66 82 7 56 78 61 88 25 70 1 87 59 36 70 30 52 3 12 24
8122 20 479 13 81 52 49 26 25 18 94 23 47 76 15 12 58 21 19 87 34 58 11 55 11 50 65 46 19 95 98 73 58 85 38 24 85 16 100 54 61 74 100
8123 20 485 37 88 63 46 61 82 32 94 91 95 1 96 64 47 66 58 44 38 16 16 74 5 39 10 72 91 33 64 14 21 52 76 18 64 9 49 95 8 90 71
8124 20 584 98 7 29 93 96 96 8 69 52 99 78 24 89 92 5 80 55 33 97 18 93 97 26 44 92 33 33 56 40 36 86 87 83 45 56 34 43 85 9 31
