9100 20 4314 782 60 252 8 690 13 506 73 892 54 656 7 282 28 884 21 417 84 20 50 61 5 110 88 699 77 113 38 554 98 35 88 209 86 47 98 898 52 522 41
9101 20 4755 257 77 48 90 856 83 110 73 66 81 322 78 786 84 817 84 760 81 273 66 878 60 353 38 945 99 336 43 302 57 335 11 386 82 800 41 16 62 865 33
9102 20 6200 742 87 263 27 970 79 362 81 360 87 746 89 646 98 27 90 848 14 784 50 570 19 412 7 852 11 900 20 824 64 652 66 302 14 444 71 993 58 704 52
9103 20 4293 144 49 292 41 899 18 82 46 31 66 247 53 336 58 611 39 221 10 758 44 274 62 961 75 675 5 198 67 914 1 370 9 349 62 549 47 331 30 345 62
9104 20 5586 847 91 666 34 601 76 425 73 786 34 216 11 295 77 985 70 933 34 988 98 434 58 606 35 371 6 733 1 135 77 414 34 20 31 867 72 707 91 144 44
9105 20 3679 177 59 606 71 887 90 440 71 124 28 368 9 137 25 43 7 830 76 559 17 204 25 650 23 755 16 194 13 159 37 8 35 48 13 157 86 555 97 457 30
9106 20 6528 376 76 938 12 501 33 370 82 108 28 998 11 604 47 886 11 515 79 875 25 768 83 711 15 847 67 452 53 815 8 782 90 436 72 701 88 404 70 969 11
9107 20 4291 350 67 173 53 965 58 15 79 489 90 855 56 124 65 422 22 784 73 75 98 133 56 788 20 279 40 207 82 262 75 192 11 493 17 915 10 774 30 288 62
9108 20 4644 171 95 869 94 411 42 615 94 867 89 144 99 897 83 918 75 122 76 209 83 2 100 345 95 116 12 304 42 541 43 855 11 437 24 356 100 717 70 393 83
9109 20 5164 11 36 581 59 818 50 785 92 325 93 26 27 393 71 173 60 334 28 453 74 770 8 936 59 383 91 758 51 612 2 34 22 390 66 880 59 816 65 850 92
9110 20 3424 9 28 170 53 950 42 965 83 521 17 156 91 76 43 201 10 733 10 261 44 163 94 318 52 259 49 111 26 565 12 270 74 539 39 326 88 133 90 122 53
9111 20 4234 59 77 295 34 71 47 296 55 156 56 851 71 201 68 222 11 716 84 237 33 996 58 206 86 883 26 780 73 847 85 231 76 79 16 546 78 11 1 785 66
9112 20 5098 903 55 118 70 677 29 137 12 517 69 707 74 326 45 21 9 670 1 733 68 937 63 343 67 30 41 644 41 293 81 958 95 235 76 616 63 356 4 975 72
9113 20 4514 225 33 597 50 977 17 110 98 769 42 218 5 156 12 72 86 152 67 578 96 847 35 990 82 962 57 696 69 61 70 540 85 55 36 186 83 105 96 733 73
9114 20 4883 489 50 930 45 861 53 182 65 419 11 160 18 997 2 51 59 458 46 627 70 768 19 154 22 6 40 204 10 987 36 335 75 237 64 471 98 616 4 814 86
9115 20 5001 114 73 3 11 826 53 421 36 799 47 505 18 917 11 739 23 702 94 32 88 582 18 514 18 981 85 267 48 340 80 334 54 405 36 564 82 741 84 217 91
9116 20 4285 382 74 808 99 84 98 573 37 191 56 176 24 674 89 294 54 25 60 602 65 992 87 170 48 974 33 329 14 68 46 956 49 619 63 99 54 12 23 542 55
9117 20 6129 979 17 678 52 757 71 657 34 883 58 850 26 896 19 973 70 103 1 935 70 198 91 970 68 5 21 573 17 443 14 571 21 830 48 72 87 81 20 805 90
9118 20 4468 921 30 586 39 354 55 41 54 741 62 204 31 531 71 988 51 944 4 746 57 574 66 239 73 590 77 95 70 248 99 359 68 280 96 106 33 102 98 287 43
9119 20 4316 59 42 825 89 212 12 892 7 815 89 916 40 154 54 265 95 682 59 116 29 610 27 96 89 122 53 522 76 402 60 418 60 1 42 400 12 406 43 719 20
9120 20 4416 631 86 312 37 139 76 231 20 286 99 100 95 525 47 784 98 451 57 573 52 816 42 311 16 936 10 27 41 353 97 912 35 82 23 471 72 150 54 743 36
9121 20 5608 752 42 682 28 740 17 977 90 473 2 41 88 243 3 103 30 765 82 870 69 930 82 803 12 356 74 935 6 679 78 293 82 871 26 409 63 143 37 152 15
9122 20 4650 638 45 255 33 247 57 762 11 190 84 831 20 117 34 483 72 259 17 329 37 446 21 718 69 299 78 631 41 566 82 407 56 678 61 788 25 370 1 287 59
9123 20 3739 236 70 30 52 103 12 824 13 281 52 649 26 125 18 394 23 547 76 215 12 158 21 19 87 634 58 111 55 411 50 265 46 219 95 998 73 821 85 438 24
9124 20 5037 385 16 800 54 261 74 1000 37 788 63 146 61 482 32 394 91 795 100 401 96 364 47 466 58 44 38 816 16 874 5 539 10 472 91 63 33 264 14 721 52
