9400 20 4949814 734782 60 505252 8 989690 13 481506 73 504892 54 845656 7 572282 28 926884 21 42417 84 147020 50 17061 5 231110 88 454699 77 282113 38 883554 98 86035 88 385209 86 986047 98 740898 52 82522 41
9401 20 3802255 85257 77 431048 90 739856 83 590110 73 288066 81 172322 78 603786 84 99817 84 568760 81 49273 66 109878 60 103353 38 242945 99 386336 43 73302 57 262335 11 913386 82 848800 41 84016 62 951865 33
9402 20 4399200 208742 87 226263 27 43970 79 387362 81 224360 87 97746 89 604646 98 862027 90 806848 14 347784 50 233570 19 71412 7 819852 11 832900 20 391824 64 308652 66 425302 14 929444 71 860993 58 114704 52
9403 20 4567293 786144 49 452292 41 929899 18 271082 46 79031 66 133247 53 745336 58 8611 39 641221 10 501758 44 626274 62 149961 75 861675 5 37198 67 428914 1 324370 9 364349 62 638549 47 607331 30 547345 62
9404 20 4593086 44847 91 31666 34 401601 76 904425 73 881786 34 592216 11 249295 77 75985 70 337933 34 349988 98 781434 58 14606 35 967371 6 472733 1 79135 77 777414 34 217020 31 946867 72 365707 91 694144 44
9405 20 4833179 290177 59 304606 71 544887 90 650440 71 10124 28 682368 9 191137 25 970043 7 382830 76 249559 17 979204 25 618650 23 868755 16 331194 13 933159 37 31008 35 828048 13 279157 86 232555 97 288457 30
9406 20 4933528 446376 76 66938 12 700501 33 312370 82 996108 28 577998 11 621604 47 687886 11 278515 79 273875 25 560768 83 467711 15 156847 67 794452 53 192815 8 664782 90 86436 72 276701 88 801404 70 902969 11
9407 20 5018291 667350 67 289173 53 193965 58 812015 79 512489 90 716855 56 907124 65 978422 22 447784 73 486075 98 372133 56 279788 20 915279 40 278207 82 178262 75 514192 11 178493 17 650915 10 296774 30 361288 62
9408 20 4968144 65171 95 398869 94 295411 42 552615 94 182867 89 900144 99 705897 83 529918 75 769122 76 854209 83 22002 100 309345 95 688116 12 89304 42 939541 43 826855 11 561437 24 493356 100 635717 70 116393 83
9409 20 5605164 601011 36 373581 59 712818 50 960785 92 744325 93 462026 27 183393 71 483173 60 764334 28 405453 74 55770 8 224936 59 974383 91 506758 51 280612 2 945034 22 672390 66 704880 59 254816 65 899850 92
9410 20 5689924 997009 28 798170 53 165950 42 600965 83 886521 17 634156 91 755076 43 592201 10 93733 10 372261 44 271163 94 772318 52 152259 49 845111 26 175565 12 955270 74 139539 39 869326 88 551133 90 752122 53
9411 20 5529728 993059 77 896295 34 278071 47 510296 55 620156 56 778851 71 716201 68 351222 11 544716 84 308237 33 973996 58 409206 86 533296 83 451726 80 265173 47 554785 31 106476 79 522716 46 972278 11 272701 85
9412 20 4164864 915566 3 516455 18 119070 77 532929 37 96712 17 416769 7 137374 26 216945 21 137209 70 787801 33 388868 37 176963 43 826367 30 396241 44 249041 93 423781 58 753195 35 829076 16 324263 56 85104 75
9413 20 3040295 235872 25 8033 97 360550 77 76617 10 409998 69 932842 18 239705 56 326912 72 842186 52 381067 78 424796 47 288535 90 745082 62 82957 96 28669 61 6670 40 186285 55 154136 86 272383 5 77296 33
9414 20 3511780 127873 89 513950 30 152645 61 466353 82 80365 19 635111 60 168618 97 199502 51 73959 58 15746 27 966870 68 883519 54 69822 6 216340 4 301110 87 540936 35 336475 37 829264 71 412098 16 33004 14
9415 20 4326972 659386 14 513973 3 108111 26 258053 21 28636 99 801047 5 328918 17 665011 39 754923 2 257294 32 207688 82 517718 14 885818 81 65985 67 158948 40 823080 34 283454 5 646336 64 599582 41 89984 17
9416 20 5411982 210891 82 140074 8 608299 84 454898 73 719137 91 451956 76 543124 74 503689 94 316654 25 759560 2 701365 92 810287 70 468748 74 892733 29 393714 68 696546 56 906449 19 660763 99 158054 12 427023 42
9417 20 4141410 860555 79 836717 78 848652 57 348971 57 459134 83 157258 50 240226 96 178019 73 456870 3 777301 35 86170 98 487891 70 343168 5 56421 73 297017 43 411114 71 362421 30 561248 72 104587 71 409081 20
9418 20 5435727 567805 90 756921 30 566586 39 33354 55 522041 54 906741 62 317204 31 633531 71 575988 51 677944 4 689746 57 30574 66 853239 73 779590 77 51095 70 554248 99 271359 68 943280 96 246106 33 894102 98
9419 20 4813100 787287 43 409059 42 711825 89 281212 12 248892 7 160815 89 80916 40 507154 54 332265 95 924682 59 508116 29 518610 27 790096 89 650122 53 438522 76 353402 60 861418 60 363001 42 321400 12 377406 43
9420 20 5464404 119719 20 541631 86 762312 37 651139 76 368231 20 994286 99 571100 95 688525 47 974784 98 946451 57 915573 52 671816 42 62311 16 382936 10 679027 41 470353 97 814912 35 32082 23 93471 72 188150 54
9421 20 4428904 291743 36 370752 42 211682 28 256740 17 946977 90 632473 2 503041 88 672243 3 339103 30 981765 82 331870 69 365930 82 496803 12 240356 74 113935 6 84679 78 127293 82 784871 26 547409 63 558143 37
9422 20 5515083 761152 15 389638 45 11255 33 862247 57 149762 11 401190 84 328831 20 661117 34 681483 72 932259 17 846329 37 717446 21 988718 69 345299 78 576631 41 579566 82 610407 56 634678 61 63788 25 488370 1
9423 20 5123332 857287 59 244236 70 173030 52 528103 12 806824 13 166281 52 993649 26 143125 18 902394 23 67547 76 908215 12 333158 21 649019 87 656634 58 981111 55 475411 50 67265 46 57219 95 624998 73 611158 21
9424 20 4719565 78385 38 601324 85 177516 100 603454 61 265574 100 591637 88 834463 46 208761 82 925332 94 228991 95 43100 1 293896 64 424047 66 350658 44 969138 16 997216 74 255605 39 668610 72 375691 63 545733 64
