9000 4 473  1 1 0 1 --- 0.000000953674 --- hm: 63 cena: 473 --- 0.000002145767
9001 4 326  0 0 1 1 --- 0.000000000000 --- hm: 66 cena: 326 --- 0.000000000000
9002 4 196  1 0 0 0 --- 0.000000953674 --- hm: 87 cena: 174 --- 0.000000000000
9003 4 545  1 1 0 1 --- 0.000000000000 --- hm: 59 cena: 545 --- 0.000000000000
9004 4 243  0 0 0 1 --- 0.000000000000 --- hm: 65 cena: 243 --- 0.000000000000
9005 4 563  1 1 1 1 --- 0.000000953674 --- hm: 83 cena: 563 --- 0.000000000000
9006 4 410  0 1 1 1 --- 0.000000000000 --- hm: 17 cena: 212 --- 0.000000953674
9007 4 375  1 1 0 1 --- 0.000000000000 --- hm: 91 cena: 375 --- 0.000000000000
9008 4 235  1 0 0 0 --- 0.000000000000 --- hm: 26 cena: 224 --- 0.000000953674
9009 4 224  1 0 0 1 --- 0.000000000000 --- hm: 96 cena: 224 --- 0.000000000000
9010 4 297  0 1 0 1 --- 0.000000000000 --- hm: 44 cena: 290 --- 0.000000000000
9011 4 459  1 0 0 1 --- 0.000000000000 --- hm: 85 cena: 459 --- 0.000000000000
9012 4 325  1 1 1 0 --- 0.000000000000 --- hm: 75 cena: 325 --- 0.000000953674
9013 4 431  1 1 0 1 --- 0.000000000000 --- hm: 56 cena: 431 --- 0.000000000000
9014 4 472  0 1 1 1 --- 0.000000953674 --- hm: 72 cena: 472 --- 0.000000000000
9015 4 230  0 1 1 0 --- 0.000000000000 --- hm: 65 cena: 230 --- 0.000000000000
9016 4 452  1 1 0 1 --- 0.000001192093 --- hm: 50 cena: 452 --- 0.000000000000
9017 4 306  1 1 0 0 --- 0.000000000000 --- hm: 87 cena: 306 --- 0.000000000000
9018 4 483  0 1 1 1 --- 0.000000953674 --- hm: 92 cena: 483 --- 0.000000000000
9019 4 227  0 1 0 0 --- 0.000000000000 --- hm: 63 cena: 227 --- 0.000000953674
9020 4 229  1 0 0 0 --- 0.000000953674 --- hm: 87 cena: 229 --- 0.000000000000
9021 4 496  1 1 1 1 --- 0.000000000000 --- hm: 96 cena: 496 --- 0.000000953674
9022 4 286  1 0 1 0 --- 0.000000000000 --- hm: 70 cena: 286 --- 0.000000000000
9023 4 387  1 1 0 1 --- 0.000000000000 --- hm: 86 cena: 387 --- 0.000001192093
9024 4 393  0 1 1 0 --- 0.000000000000 --- hm: 53 cena: 320 --- 0.000000000000
9025 4 295  1 0 1 0 --- 0.000000953674 --- hm: 98 cena: 222 --- 0.000000000000
9026 4 512  1 1 1 0 --- 0.000000000000 --- hm: 84 cena: 512 --- 0.000000000000
9027 4 184  0 1 0 1 --- 0.000000953674 --- hm: 89 cena: 181 --- 0.000000000000
9028 4 317  0 1 0 1 --- 0.000000000000 --- hm: 77 cena: 288 --- 0.000000000000
9029 4 372  1 1 0 1 --- 0.000000953674 --- hm: 83 cena: 372 --- 0.000000000000
9030 4 296  0 1 0 1 --- 0.000000000000 --- hm: 96 cena: 296 --- 0.000000000000
9031 4 309  1 0 0 1 --- 0.000000953674 --- hm: 97 cena: 309 --- 0.000000000000
9032 4 501  1 0 1 1 --- 0.000000000000 --- hm: 56 cena: 501 --- 0.000000000000
9033 4 100  1 0 1 1 --- 0.000000953674 --- hm: 63 cena: 100 --- 0.000000000000
9034 4 253  1 0 0 0 --- 0.000000000000 --- hm: 70 cena: 253 --- 0.000000000000
9035 4 585  1 1 0 1 --- 0.000001192093 --- hm: 94 cena: 585 --- 0.000000000000
9036 4 584  1 1 1 1 --- 0.000000000000 --- hm: 53 cena: 584 --- 0.000000000000
9037 4 231  1 1 0 0 --- 0.000000953674 --- hm: 98 cena: 147 --- 0.000000000000
9038 4 251  1 1 0 0 --- 0.000000000000 --- hm: 76 cena: 251 --- 0.000000000000
9039 4 159  0 0 0 1 --- 0.000000953674 --- hm: 45 cena: 159 --- 0.000000000000
9040 4 314  1 1 0 1 --- 0.000000000000 --- hm: 90 cena: 314 --- 0.000000000000
9041 4 401  1 0 1 1 --- 0.000001192093 --- hm: 55 cena: 401 --- 0.000000000000
9042 4 437  1 1 0 1 --- 0.000000000000 --- hm: 64 cena: 437 --- 0.000001192093
9043 4 398  0 1 1 1 --- 0.000000000000 --- hm: 83 cena: 398 --- 0.000000000000
9044 4 505  1 0 1 1 --- 0.000000000000 --- hm: 70 cena: 505 --- 0.000000953674
9045 4 319  0 1 1 0 --- 0.000000000000 --- hm: 59 cena: 319 --- 0.000000000000
9046 4 217  1 1 1 0 --- 0.000000000000 --- hm: 87 cena: 217 --- 0.000000953674
9047 4 330  1 1 0 1 --- 0.000000000000 --- hm: 72 cena: 330 --- 0.000000000000
9048 4 254  1 1 0 1 --- 0.000000000000 --- hm: 46 cena: 254 --- 0.000001192093
9049 4 462  0 1 1 1 --- 0.000000000000 --- hm: 94 cena: 462 --- 0.000000000000
